=== Run information ===

Scheme:       weka.classifiers.functions.LinearRegression -S 0 -R 1.0E-8 -num-decimal-places 4
Relation:     ring-merged-weka
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===


Linear Regression Model

output =

      0.0212 * input1 +
      0.4486

Time taken to build model: 0.02 seconds

=== Predictions on test set ===

inst#,actual,predicted,error
7615,0,0.469,0.469
7616,1,0.458,-0.542
7617,0,0.431,0.431
7618,1,0.45,-0.55
7619,0,0.466,0.466
7620,0,0.428,0.428
7621,0,0.428,0.428
7622,1,0.445,-0.555
7623,0,0.469,0.469
7624,0,0.445,0.445
7625,0,0.452,0.452
7626,1,0.452,-0.548
7627,1,0.439,-0.561
7628,1,0.455,-0.545
7629,1,0.446,-0.554
7630,0,0.464,0.464
7631,0,0.466,0.466
7632,0,0.461,0.461
7633,1,0.456,-0.544
7634,0,0.449,0.449
7635,0,0.461,0.461
7636,1,0.453,-0.547
7637,1,0.447,-0.553
7638,0,0.445,0.445
7639,0,0.462,0.462
7640,1,0.461,-0.539
7641,1,0.461,-0.539
7642,1,0.451,-0.549
7643,1,0.45,-0.55
7644,1,0.453,-0.547
7645,0,0.449,0.449
7646,0,0.468,0.468
7647,0,0.444,0.444
7648,0,0.44,0.44
7649,0,0.453,0.453
7650,0,0.469,0.469
7651,0,0.43,0.43
7652,1,0.456,-0.544
7653,1,0.452,-0.548
7654,1,0.432,-0.568
7655,1,0.439,-0.561
7656,1,0.442,-0.558
7657,0,0.462,0.462
7658,0,0.467,0.467
7659,1,0.432,-0.568
7660,0,0.449,0.449
7661,0,0.461,0.461
7662,0,0.432,0.432
7663,0,0.446,0.446
7664,0,0.446,0.446
7665,0,0.462,0.462
7666,1,0.435,-0.565
7667,1,0.459,-0.541
7668,0,0.469,0.469
7669,0,0.47,0.47
7670,0,0.431,0.431
7671,1,0.453,-0.547
7672,1,0.443,-0.557
7673,1,0.459,-0.541
7674,1,0.432,-0.568
7675,1,0.459,-0.541
7676,0,0.428,0.428
7677,1,0.449,-0.551
7678,0,0.447,0.447
7679,1,0.448,-0.552
7680,0,0.46,0.46
7681,0,0.437,0.437
7682,0,0.428,0.428
7683,0,0.429,0.429
7684,1,0.456,-0.544
7685,0,0.446,0.446
7686,0,0.449,0.449
7687,1,0.437,-0.563
7688,1,0.436,-0.564
7689,0,0.451,0.451
7690,0,0.431,0.431
7691,1,0.434,-0.566
7692,1,0.434,-0.566
7693,1,0.454,-0.546
7694,1,0.442,-0.558
7695,1,0.447,-0.553
7696,0,0.442,0.442
7697,1,0.458,-0.542
7698,1,0.459,-0.541
7699,0,0.468,0.468
7700,0,0.427,0.427
7701,0,0.455,0.455
7702,0,0.428,0.428
7703,0,0.431,0.431
7704,0,0.467,0.467
7705,0,0.462,0.462
7706,1,0.449,-0.551
7707,0,0.431,0.431
7708,0,0.449,0.449
7709,0,0.443,0.443
7710,0,0.429,0.429
7711,1,0.46,-0.54
7712,1,0.442,-0.558
7713,1,0.435,-0.565
7714,1,0.44,-0.56
7715,0,0.455,0.455
7716,1,0.461,-0.539
7717,1,0.437,-0.563
7718,0,0.462,0.462
7719,1,0.455,-0.545
7720,0,0.462,0.462
7721,1,0.462,-0.538
7722,1,0.449,-0.551
7723,0,0.452,0.452
7724,0,0.43,0.43
7725,1,0.438,-0.562
7726,0,0.447,0.447
7727,1,0.453,-0.547
7728,1,0.455,-0.545
7729,0,0.463,0.463
7730,1,0.449,-0.551
7731,0,0.448,0.448
7732,0,0.464,0.464
7733,0,0.449,0.449
7734,1,0.456,-0.544
7735,0,0.459,0.459
7736,0,0.428,0.428
7737,0,0.433,0.433
7738,0,0.464,0.464
7739,1,0.439,-0.561
7740,1,0.432,-0.568
7741,1,0.44,-0.56
7742,1,0.441,-0.559
7743,0,0.43,0.43
7744,0,0.444,0.444
7745,1,0.44,-0.56
7746,1,0.444,-0.556
7747,0,0.47,0.47
7748,1,0.45,-0.55
7749,0,0.465,0.465
7750,1,0.449,-0.551
7751,0,0.43,0.43
7752,0,0.469,0.469
7753,0,0.455,0.455
7754,1,0.442,-0.558
7755,1,0.446,-0.554
7756,0,0.438,0.438
7757,0,0.444,0.444
7758,1,0.445,-0.555
7759,0,0.466,0.466
7760,0,0.466,0.466
7761,1,0.452,-0.548
7762,0,0.448,0.448
7763,0,0.431,0.431
7764,1,0.441,-0.559
7765,1,0.454,-0.546
7766,1,0.459,-0.541
7767,1,0.442,-0.558
7768,1,0.454,-0.546
7769,1,0.435,-0.565
7770,0,0.439,0.439
7771,1,0.457,-0.543
7772,1,0.461,-0.539
7773,0,0.449,0.449
7774,0,0.436,0.436
7775,0,0.466,0.466
7776,0,0.432,0.432
7777,1,0.444,-0.556
7778,1,0.443,-0.557
7779,1,0.452,-0.548
7780,0,0.466,0.466
7781,1,0.457,-0.543
7782,0,0.466,0.466
7783,0,0.464,0.464
7784,0,0.449,0.449
7785,1,0.458,-0.542
7786,1,0.451,-0.549
7787,0,0.45,0.45
7788,1,0.458,-0.542
7789,0,0.46,0.46
7790,0,0.466,0.466
7791,0,0.461,0.461
7792,1,0.457,-0.543
7793,1,0.437,-0.563
7794,0,0.463,0.463
7795,0,0.466,0.466
7796,0,0.469,0.469
7797,0,0.429,0.429
7798,0,0.438,0.438
7799,0,0.455,0.455
7800,1,0.447,-0.553
7801,1,0.46,-0.54
7802,0,0.432,0.432
7803,0,0.429,0.429
7804,1,0.455,-0.545
7805,0,0.445,0.445
7806,0,0.431,0.431
7807,0,0.438,0.438
7808,0,0.436,0.436
7809,0,0.433,0.433
7810,1,0.449,-0.551
7811,0,0.469,0.469
7812,1,0.446,-0.554
7813,0,0.463,0.463
7814,1,0.448,-0.552
7815,1,0.438,-0.562
7816,0,0.461,0.461
7817,0,0.447,0.447
7818,1,0.452,-0.548
7819,0,0.43,0.43
7820,0,0.466,0.466
7821,0,0.442,0.442
7822,0,0.452,0.452
7823,1,0.433,-0.567
7824,1,0.435,-0.565
7825,1,0.455,-0.545
7826,0,0.455,0.455
7827,0,0.449,0.449
7828,1,0.452,-0.548
7829,0,0.468,0.468
7830,1,0.446,-0.554
7831,0,0.464,0.464
7832,1,0.438,-0.562
7833,0,0.441,0.441
7834,0,0.433,0.433
7835,0,0.436,0.436
7836,1,0.457,-0.543
7837,0,0.466,0.466
7838,0,0.448,0.448
7839,0,0.439,0.439
7840,0,0.453,0.453
7841,0,0.43,0.43
7842,0,0.461,0.461
7843,0,0.446,0.446
7844,1,0.443,-0.557
7845,0,0.43,0.43
7846,1,0.46,-0.54
7847,1,0.456,-0.544
7848,0,0.433,0.433
7849,0,0.452,0.452
7850,1,0.444,-0.556
7851,0,0.433,0.433
7852,1,0.455,-0.545
7853,1,0.446,-0.554
7854,0,0.464,0.464
7855,1,0.455,-0.545
7856,1,0.445,-0.555
7857,0,0.465,0.465
7858,0,0.468,0.468
7859,0,0.464,0.464
7860,1,0.441,-0.559
7861,1,0.437,-0.563
7862,1,0.445,-0.555
7863,1,0.433,-0.567
7864,1,0.439,-0.561
7865,0,0.434,0.434
7866,1,0.441,-0.559
7867,1,0.459,-0.541
7868,1,0.461,-0.539
7869,0,0.43,0.43
7870,1,0.447,-0.553
7871,0,0.446,0.446
7872,0,0.431,0.431
7873,1,0.449,-0.551
7874,0,0.456,0.456
7875,0,0.449,0.449
7876,0,0.442,0.442
7877,1,0.459,-0.541
7878,1,0.455,-0.545
7879,1,0.441,-0.559
7880,1,0.44,-0.56
7881,1,0.444,-0.556
7882,0,0.428,0.428
7883,0,0.449,0.449
7884,1,0.433,-0.567
7885,0,0.437,0.437
7886,1,0.456,-0.544
7887,0,0.464,0.464
7888,1,0.446,-0.554
7889,0,0.459,0.459
7890,1,0.436,-0.564
7891,1,0.441,-0.559
7892,0,0.462,0.462
7893,0,0.467,0.467
7894,1,0.439,-0.561
7895,1,0.447,-0.553
7896,1,0.461,-0.539
7897,0,0.467,0.467
7898,0,0.468,0.468
7899,0,0.451,0.451
7900,1,0.453,-0.547
7901,0,0.431,0.431
7902,1,0.445,-0.555
7903,0,0.466,0.466
7904,0,0.468,0.468
7905,1,0.438,-0.562
7906,1,0.448,-0.552
7907,0,0.43,0.43
7908,0,0.446,0.446
7909,0,0.446,0.446
7910,0,0.433,0.433
7911,1,0.444,-0.556
7912,0,0.454,0.454
7913,0,0.461,0.461
7914,0,0.431,0.431
7915,1,0.443,-0.557
7916,0,0.454,0.454
7917,1,0.458,-0.542
7918,0,0.43,0.43
7919,0,0.462,0.462
7920,1,0.448,-0.552
7921,1,0.435,-0.565
7922,1,0.445,-0.555
7923,0,0.455,0.455
7924,0,0.428,0.428
7925,1,0.461,-0.539
7926,1,0.437,-0.563
7927,1,0.456,-0.544
7928,1,0.432,-0.568
7929,0,0.446,0.446
7930,1,0.434,-0.566
7931,1,0.452,-0.548
7932,0,0.434,0.434
7933,1,0.447,-0.553
7934,0,0.436,0.436
7935,0,0.433,0.433
7936,0,0.428,0.428
7937,0,0.468,0.468
7938,1,0.454,-0.546
7939,1,0.462,-0.538
7940,0,0.462,0.462
7941,0,0.428,0.428
7942,0,0.452,0.452
7943,1,0.461,-0.539
7944,0,0.428,0.428
7945,1,0.433,-0.567
7946,0,0.469,0.469
7947,1,0.453,-0.547
7948,0,0.436,0.436
7949,0,0.445,0.445
7950,1,0.456,-0.544
7951,0,0.464,0.464
7952,0,0.449,0.449
7953,1,0.438,-0.562
7954,0,0.442,0.442
7955,1,0.44,-0.56
7956,1,0.448,-0.552
7957,0,0.436,0.436
7958,0,0.439,0.439
7959,0,0.458,0.458
7960,1,0.454,-0.546
7961,1,0.438,-0.562
7962,1,0.445,-0.555
7963,1,0.453,-0.547
7964,1,0.442,-0.558
7965,0,0.432,0.432
7966,1,0.454,-0.546
7967,1,0.456,-0.544
7968,1,0.458,-0.542
7969,1,0.442,-0.558
7970,0,0.46,0.46
7971,0,0.43,0.43
7972,1,0.436,-0.564
7973,1,0.456,-0.544
7974,0,0.428,0.428
7975,1,0.453,-0.547
7976,0,0.428,0.428
7977,0,0.434,0.434
7978,0,0.442,0.442
7979,0,0.437,0.437
7980,1,0.461,-0.539
7981,0,0.458,0.458
7982,0,0.444,0.444
7983,0,0.459,0.459
7984,1,0.453,-0.547
7985,1,0.456,-0.544
7986,1,0.453,-0.547
7987,0,0.428,0.428
7988,0,0.429,0.429
7989,0,0.429,0.429
7990,0,0.451,0.451
7991,0,0.437,0.437
7992,1,0.451,-0.549
7993,0,0.43,0.43
7994,0,0.428,0.428
7995,0,0.465,0.465
7996,0,0.434,0.434
7997,1,0.439,-0.561
7998,1,0.443,-0.557
7999,1,0.44,-0.56
8000,0,0.444,0.444
8001,0,0.432,0.432
8002,1,0.455,-0.545
8003,0,0.441,0.441
8004,0,0.428,0.428
8005,0,0.431,0.431
8006,1,0.446,-0.554
8007,1,0.455,-0.545
8008,0,0.466,0.466
8009,1,0.44,-0.56
8010,0,0.466,0.466
8011,1,0.452,-0.548
8012,0,0.465,0.465
8013,1,0.44,-0.56
8014,0,0.468,0.468
8015,0,0.428,0.428
8016,1,0.451,-0.549
8017,0,0.469,0.469
8018,0,0.428,0.428
8019,0,0.454,0.454
8020,1,0.448,-0.552
8021,0,0.432,0.432
8022,0,0.449,0.449
8023,1,0.434,-0.566
8024,1,0.46,-0.54
8025,1,0.447,-0.553
8026,0,0.463,0.463
8027,0,0.463,0.463
8028,1,0.456,-0.544
8029,0,0.434,0.434
8030,1,0.462,-0.538
8031,0,0.428,0.428
8032,0,0.465,0.465
8033,0,0.452,0.452
8034,1,0.445,-0.555
8035,1,0.446,-0.554
8036,1,0.435,-0.565
8037,1,0.449,-0.551
8038,1,0.449,-0.551
8039,0,0.429,0.429
8040,0,0.457,0.457
8041,1,0.455,-0.545
8042,0,0.466,0.466
8043,0,0.441,0.441
8044,0,0.438,0.438
8045,0,0.467,0.467
8046,1,0.463,-0.537
8047,0,0.467,0.467
8048,0,0.462,0.462
8049,1,0.437,-0.563
8050,0,0.427,0.427
8051,1,0.453,-0.547
8052,0,0.454,0.454
8053,0,0.431,0.431
8054,0,0.428,0.428
8055,0,0.47,0.47
8056,1,0.443,-0.557
8057,1,0.441,-0.559
8058,1,0.439,-0.561
8059,0,0.435,0.435
8060,0,0.428,0.428
8061,0,0.43,0.43
8062,0,0.461,0.461
8063,0,0.435,0.435
8064,0,0.461,0.461
8065,0,0.428,0.428
8066,1,0.438,-0.562
8067,1,0.461,-0.539
8068,1,0.464,-0.536
8069,0,0.462,0.462
8070,0,0.446,0.446
8071,1,0.449,-0.551
8072,0,0.459,0.459
8073,1,0.458,-0.542
8074,0,0.43,0.43
8075,0,0.468,0.468
8076,1,0.443,-0.557
8077,1,0.438,-0.562
8078,1,0.465,-0.535
8079,0,0.439,0.439
8080,1,0.449,-0.551
8081,1,0.458,-0.542
8082,1,0.433,-0.567
8083,1,0.456,-0.544
8084,1,0.445,-0.555
8085,1,0.441,-0.559
8086,0,0.432,0.432
8087,0,0.456,0.456
8088,0,0.438,0.438
8089,0,0.429,0.429
8090,0,0.466,0.466
8091,1,0.465,-0.535
8092,1,0.459,-0.541
8093,0,0.441,0.441
8094,0,0.429,0.429
8095,1,0.451,-0.549
8096,0,0.434,0.434
8097,0,0.434,0.434
8098,0,0.452,0.452
8099,1,0.438,-0.562
8100,1,0.44,-0.56
8101,0,0.457,0.457
8102,1,0.462,-0.538
8103,1,0.457,-0.543
8104,0,0.459,0.459
8105,0,0.443,0.443
8106,1,0.445,-0.555
8107,1,0.443,-0.557
8108,1,0.451,-0.549
8109,0,0.446,0.446
8110,1,0.459,-0.541
8111,1,0.436,-0.564
8112,1,0.433,-0.567
8113,0,0.43,0.43
8114,1,0.449,-0.551
8115,0,0.428,0.428
8116,1,0.445,-0.555
8117,0,0.465,0.465
8118,1,0.456,-0.544
8119,1,0.443,-0.557
8120,1,0.463,-0.537
8121,0,0.43,0.43
8122,1,0.448,-0.552
8123,1,0.434,-0.566
8124,0,0.433,0.433
8125,0,0.47,0.47
8126,1,0.458,-0.542
8127,1,0.434,-0.566
8128,0,0.469,0.469
8129,1,0.459,-0.541
8130,1,0.444,-0.556
8131,0,0.444,0.444
8132,1,0.434,-0.566
8133,0,0.434,0.434
8134,0,0.429,0.429
8135,1,0.443,-0.557
8136,0,0.456,0.456
8137,0,0.448,0.448
8138,1,0.434,-0.566
8139,1,0.452,-0.548
8140,0,0.431,0.431
8141,1,0.451,-0.549
8142,1,0.434,-0.566
8143,1,0.451,-0.549
8144,0,0.466,0.466
8145,1,0.461,-0.539
8146,0,0.449,0.449
8147,1,0.46,-0.54
8148,0,0.435,0.435
8149,1,0.436,-0.564
8150,1,0.44,-0.56
8151,1,0.456,-0.544
8152,1,0.435,-0.565
8153,1,0.46,-0.54
8154,0,0.436,0.436
8155,0,0.465,0.465
8156,1,0.444,-0.556
8157,0,0.431,0.431
8158,0,0.462,0.462
8159,0,0.467,0.467
8160,0,0.464,0.464
8161,1,0.445,-0.555
8162,0,0.429,0.429
8163,1,0.436,-0.564
8164,0,0.459,0.459
8165,1,0.438,-0.562
8166,0,0.465,0.465
8167,0,0.428,0.428
8168,0,0.43,0.43
8169,1,0.445,-0.555
8170,0,0.43,0.43
8171,0,0.461,0.461
8172,1,0.436,-0.564
8173,1,0.457,-0.543
8174,1,0.454,-0.546
8175,0,0.432,0.432
8176,0,0.448,0.448
8177,0,0.469,0.469
8178,1,0.442,-0.558
8179,1,0.444,-0.556
8180,1,0.446,-0.554
8181,1,0.439,-0.561
8182,1,0.447,-0.553
8183,0,0.436,0.436
8184,1,0.462,-0.538
8185,0,0.462,0.462
8186,0,0.466,0.466
8187,0,0.452,0.452
8188,0,0.432,0.432
8189,0,0.455,0.455
8190,0,0.434,0.434
8191,1,0.438,-0.562
8192,0,0.441,0.441
8193,1,0.457,-0.543
8194,0,0.432,0.432
8195,1,0.443,-0.557
8196,0,0.429,0.429
8197,1,0.464,-0.536
8198,0,0.429,0.429
8199,1,0.448,-0.552
8200,0,0.45,0.45
8201,0,0.448,0.448
8202,0,0.431,0.431
8203,1,0.446,-0.554
8204,0,0.469,0.469
8205,1,0.452,-0.548
8206,1,0.462,-0.538
8207,0,0.452,0.452
8208,1,0.45,-0.55
8209,0,0.428,0.428
8210,1,0.439,-0.561
8211,0,0.439,0.439
8212,1,0.452,-0.548
8213,0,0.435,0.435
8214,0,0.466,0.466
8215,1,0.462,-0.538
8216,1,0.457,-0.543
8217,0,0.464,0.464
8218,1,0.441,-0.559
8219,0,0.462,0.462
8220,0,0.445,0.445
8221,0,0.448,0.448
8222,0,0.467,0.467
8223,0,0.453,0.453
8224,1,0.462,-0.538
8225,1,0.437,-0.563
8226,1,0.448,-0.552
8227,0,0.463,0.463
8228,1,0.452,-0.548
8229,0,0.43,0.43
8230,1,0.454,-0.546
8231,0,0.436,0.436
8232,1,0.435,-0.565
8233,1,0.463,-0.537
8234,1,0.459,-0.541
8235,0,0.429,0.429
8236,1,0.456,-0.544
8237,1,0.451,-0.549
8238,1,0.451,-0.549
8239,0,0.463,0.463
8240,0,0.432,0.432
8241,0,0.441,0.441
8242,0,0.469,0.469
8243,1,0.441,-0.559
8244,1,0.446,-0.554
8245,0,0.446,0.446
8246,1,0.446,-0.554
8247,0,0.459,0.459
8248,0,0.461,0.461
8249,1,0.44,-0.56
8250,0,0.46,0.46
8251,0,0.437,0.437
8252,0,0.468,0.468
8253,0,0.464,0.464
8254,0,0.433,0.433
8255,1,0.434,-0.566
8256,0,0.45,0.45
8257,1,0.461,-0.539
8258,1,0.435,-0.565
8259,0,0.432,0.432
8260,0,0.427,0.427
8261,1,0.457,-0.543
8262,0,0.468,0.468
8263,1,0.438,-0.562
8264,1,0.462,-0.538
8265,0,0.431,0.431
8266,1,0.443,-0.557
8267,1,0.44,-0.56
8268,1,0.449,-0.551
8269,1,0.453,-0.547
8270,1,0.451,-0.549
8271,1,0.445,-0.555
8272,0,0.451,0.451
8273,0,0.428,0.428
8274,1,0.438,-0.562
8275,1,0.453,-0.547
8276,0,0.432,0.432
8277,0,0.431,0.431
8278,1,0.448,-0.552
8279,0,0.446,0.446
8280,0,0.437,0.437
8281,0,0.433,0.433
8282,0,0.446,0.446
8283,0,0.448,0.448
8284,0,0.463,0.463
8285,0,0.468,0.468
8286,0,0.43,0.43
8287,0,0.466,0.466
8288,1,0.449,-0.551
8289,0,0.462,0.462
8290,1,0.456,-0.544
8291,1,0.452,-0.548
8292,1,0.45,-0.55
8293,1,0.445,-0.555
8294,1,0.451,-0.549
8295,0,0.43,0.43
8296,1,0.435,-0.565
8297,1,0.455,-0.545
8298,0,0.455,0.455
8299,1,0.439,-0.561
8300,0,0.43,0.43
8301,0,0.431,0.431
8302,1,0.453,-0.547
8303,0,0.437,0.437
8304,0,0.46,0.46
8305,1,0.433,-0.567
8306,0,0.463,0.463
8307,1,0.453,-0.547
8308,1,0.445,-0.555
8309,1,0.446,-0.554
8310,0,0.446,0.446
8311,1,0.458,-0.542
8312,0,0.468,0.468
8313,1,0.458,-0.542
8314,0,0.43,0.43
8315,1,0.459,-0.541
8316,0,0.43,0.43
8317,1,0.463,-0.537
8318,0,0.453,0.453
8319,0,0.469,0.469
8320,0,0.462,0.462
8321,0,0.449,0.449
8322,0,0.446,0.446
8323,0,0.467,0.467
8324,0,0.433,0.433
8325,0,0.458,0.458
8326,0,0.438,0.438
8327,1,0.447,-0.553
8328,1,0.44,-0.56
8329,0,0.445,0.445
8330,0,0.439,0.439
8331,0,0.43,0.43
8332,0,0.431,0.431
8333,0,0.45,0.45
8334,0,0.452,0.452
8335,0,0.456,0.456
8336,0,0.429,0.429
8337,1,0.455,-0.545
8338,0,0.434,0.434
8339,0,0.452,0.452
8340,0,0.456,0.456
8341,1,0.454,-0.546
8342,0,0.468,0.468
8343,0,0.464,0.464
8344,1,0.461,-0.539
8345,0,0.429,0.429
8346,1,0.447,-0.553
8347,1,0.446,-0.554
8348,0,0.456,0.456
8349,1,0.45,-0.55
8350,0,0.466,0.466
8351,0,0.463,0.463
8352,0,0.428,0.428
8353,1,0.435,-0.565
8354,1,0.452,-0.548
8355,0,0.467,0.467
8356,1,0.438,-0.562
8357,1,0.458,-0.542
8358,0,0.452,0.452
8359,0,0.431,0.431
8360,1,0.456,-0.544
8361,0,0.469,0.469
8362,0,0.467,0.467
8363,1,0.44,-0.56
8364,1,0.448,-0.552
8365,1,0.459,-0.541
8366,0,0.467,0.467
8367,0,0.464,0.464
8368,0,0.439,0.439
8369,0,0.462,0.462
8370,1,0.456,-0.544
8371,0,0.447,0.447
8372,0,0.438,0.438
8373,0,0.434,0.434
8374,1,0.452,-0.548
8375,1,0.435,-0.565
8376,0,0.468,0.468
8377,0,0.469,0.469
8378,1,0.442,-0.558
8379,0,0.445,0.445
8380,1,0.444,-0.556
8381,0,0.446,0.446
8382,1,0.439,-0.561
8383,1,0.451,-0.549
8384,1,0.441,-0.559
8385,0,0.468,0.468
8386,0,0.458,0.458
8387,0,0.465,0.465
8388,0,0.469,0.469
8389,1,0.457,-0.543
8390,0,0.43,0.43
8391,0,0.458,0.458
8392,0,0.432,0.432
8393,1,0.452,-0.548
8394,0,0.429,0.429
8395,1,0.442,-0.558
8396,1,0.437,-0.563
8397,1,0.435,-0.565
8398,1,0.456,-0.544
8399,0,0.464,0.464
8400,1,0.441,-0.559
8401,0,0.46,0.46
8402,1,0.442,-0.558
8403,0,0.43,0.43
8404,0,0.43,0.43
8405,0,0.43,0.43
8406,0,0.463,0.463
8407,0,0.464,0.464
8408,0,0.432,0.432
8409,1,0.464,-0.536
8410,1,0.437,-0.563
8411,0,0.465,0.465
8412,1,0.438,-0.562
8413,0,0.467,0.467
8414,1,0.465,-0.535
8415,0,0.467,0.467
8416,0,0.429,0.429
8417,0,0.433,0.433
8418,0,0.456,0.456
8419,0,0.462,0.462
8420,1,0.444,-0.556
8421,0,0.435,0.435
8422,0,0.436,0.436
8423,1,0.456,-0.544
8424,1,0.465,-0.535
8425,0,0.468,0.468
8426,0,0.443,0.443
8427,1,0.442,-0.558
8428,0,0.448,0.448
8429,1,0.441,-0.559
8430,1,0.446,-0.554
8431,0,0.44,0.44
8432,0,0.431,0.431
8433,1,0.439,-0.561
8434,1,0.443,-0.557
8435,0,0.435,0.435
8436,1,0.461,-0.539
8437,1,0.456,-0.544
8438,1,0.44,-0.56
8439,1,0.444,-0.556
8440,0,0.43,0.43
8441,0,0.446,0.446
8442,1,0.435,-0.565
8443,0,0.448,0.448
8444,0,0.439,0.439
8445,1,0.456,-0.544
8446,1,0.447,-0.553
8447,1,0.453,-0.547
8448,1,0.441,-0.559
8449,1,0.46,-0.54
8450,1,0.462,-0.538
8451,1,0.455,-0.545
8452,1,0.435,-0.565
8453,0,0.457,0.457
8454,1,0.455,-0.545
8455,1,0.442,-0.558
8456,0,0.467,0.467
8457,0,0.448,0.448
8458,1,0.458,-0.542
8459,1,0.45,-0.55
8460,0,0.429,0.429
8461,0,0.431,0.431
8462,1,0.441,-0.559
8463,0,0.434,0.434
8464,0,0.449,0.449
8465,0,0.446,0.446
8466,1,0.444,-0.556
8467,0,0.43,0.43
8468,1,0.463,-0.537
8469,1,0.451,-0.549
8470,0,0.465,0.465
8471,0,0.468,0.468
8472,0,0.432,0.432
8473,0,0.446,0.446
8474,0,0.449,0.449
8475,1,0.452,-0.548
8476,1,0.441,-0.559
8477,0,0.469,0.469
8478,1,0.441,-0.559
8479,1,0.454,-0.546
8480,0,0.438,0.438
8481,0,0.44,0.44
8482,0,0.456,0.456
8483,1,0.444,-0.556
8484,0,0.465,0.465
8485,0,0.446,0.446
8486,1,0.437,-0.563
8487,0,0.44,0.44
8488,1,0.455,-0.545
8489,0,0.428,0.428
8490,0,0.433,0.433
8491,1,0.44,-0.56
8492,0,0.461,0.461
8493,0,0.43,0.43
8494,0,0.453,0.453
8495,1,0.445,-0.555
8496,0,0.467,0.467
8497,0,0.43,0.43
8498,1,0.446,-0.554
8499,1,0.457,-0.543
8500,1,0.442,-0.558
8501,1,0.463,-0.537
8502,0,0.435,0.435
8503,0,0.431,0.431
8504,1,0.441,-0.559
8505,1,0.463,-0.537
8506,0,0.452,0.452
8507,0,0.43,0.43
8508,1,0.46,-0.54
8509,1,0.436,-0.564
8510,1,0.433,-0.567
8511,1,0.436,-0.564
8512,0,0.445,0.445
8513,0,0.428,0.428
8514,0,0.464,0.464
8515,0,0.429,0.429
8516,1,0.463,-0.537
8517,0,0.439,0.439
8518,0,0.437,0.437
8519,0,0.45,0.45
8520,1,0.45,-0.55
8521,1,0.439,-0.561
8522,0,0.432,0.432
8523,1,0.463,-0.537
8524,1,0.455,-0.545
8525,0,0.467,0.467
8526,0,0.467,0.467
8527,1,0.443,-0.557
8528,1,0.436,-0.564
8529,0,0.431,0.431
8530,0,0.436,0.436
8531,0,0.455,0.455
8532,0,0.43,0.43
8533,0,0.431,0.431
8534,1,0.437,-0.563
8535,1,0.44,-0.56
8536,1,0.436,-0.564
8537,1,0.441,-0.559
8538,0,0.45,0.45
8539,0,0.451,0.451
8540,1,0.448,-0.552
8541,0,0.43,0.43
8542,1,0.453,-0.547
8543,0,0.467,0.467
8544,1,0.447,-0.553
8545,0,0.468,0.468
8546,1,0.443,-0.557
8547,1,0.462,-0.538
8548,1,0.447,-0.553
8549,1,0.443,-0.557
8550,0,0.451,0.451
8551,1,0.459,-0.541
8552,1,0.464,-0.536
8553,1,0.441,-0.559
8554,1,0.46,-0.54
8555,1,0.462,-0.538
8556,1,0.434,-0.566
8557,0,0.468,0.468
8558,0,0.468,0.468
8559,1,0.459,-0.541
8560,0,0.437,0.437
8561,0,0.433,0.433
8562,1,0.446,-0.554
8563,1,0.45,-0.55
8564,1,0.439,-0.561
8565,1,0.442,-0.558
8566,1,0.446,-0.554
8567,1,0.444,-0.556
8568,1,0.463,-0.537
8569,1,0.453,-0.547
8570,0,0.467,0.467
8571,1,0.444,-0.556
8572,1,0.456,-0.544
8573,1,0.453,-0.547
8574,1,0.461,-0.539
8575,1,0.454,-0.546
8576,0,0.469,0.469
8577,0,0.434,0.434
8578,1,0.441,-0.559
8579,0,0.468,0.468
8580,1,0.459,-0.541
8581,0,0.468,0.468
8582,1,0.452,-0.548
8583,0,0.452,0.452
8584,0,0.45,0.45
8585,0,0.452,0.452
8586,0,0.436,0.436
8587,0,0.437,0.437
8588,0,0.429,0.429
8589,0,0.467,0.467
8590,0,0.451,0.451
8591,1,0.459,-0.541
8592,1,0.452,-0.548
8593,1,0.453,-0.547
8594,1,0.439,-0.561
8595,0,0.437,0.437
8596,0,0.468,0.468
8597,0,0.47,0.47
8598,1,0.463,-0.537
8599,1,0.45,-0.55
8600,0,0.467,0.467
8601,0,0.468,0.468
8602,0,0.429,0.429
8603,0,0.452,0.452
8604,0,0.429,0.429
8605,1,0.46,-0.54
8606,0,0.432,0.432
8607,1,0.46,-0.54
8608,0,0.429,0.429
8609,1,0.454,-0.546
8610,0,0.432,0.432
8611,0,0.445,0.445
8612,0,0.44,0.44
8613,0,0.465,0.465
8614,1,0.443,-0.557
8615,1,0.442,-0.558
8616,0,0.438,0.438
8617,0,0.467,0.467
8618,1,0.451,-0.549
8619,0,0.466,0.466
8620,0,0.469,0.469
8621,1,0.448,-0.552
8622,1,0.443,-0.557
8623,0,0.428,0.428
8624,1,0.44,-0.56
8625,1,0.456,-0.544
8626,0,0.456,0.456
8627,1,0.441,-0.559
8628,1,0.438,-0.562
8629,1,0.442,-0.558
8630,0,0.43,0.43
8631,1,0.453,-0.547
8632,0,0.428,0.428
8633,0,0.432,0.432
8634,0,0.469,0.469
8635,0,0.455,0.455
8636,0,0.466,0.466
8637,1,0.436,-0.564
8638,1,0.45,-0.55
